generation,rank_1,rank_2,swapAccepted
28571000,3,6,0
28572000,6,8,0
28573000,7,8,1
28574000,2,7,0
28575000,5,7,0
28576000,7,8,0
28577000,6,8,0
28578000,1,6,0
28579000,1,3,0
28580000,2,4,0
28581000,1,3,0
28582000,1,4,0
28583000,1,3,0
28584000,3,5,0
28585000,5,6,0
28586000,1,2,0
28587000,1,4,0
28588000,3,5,0
28589000,2,5,1
28590000,2,6,0
28591000,4,6,0
28592000,7,8,1
28593000,5,7,1
28594000,5,7,1
28595000,2,4,1
28596000,3,8,0
28597000,3,4,1
28598000,6,8,0
28599000,1,4,0
28600000,2,3,0
28601000,3,4,1
28602000,4,8,0
28603000,1,8,0
28604000,4,6,0
28605000,1,2,1
28606000,6,8,0
28607000,5,6,1
28608000,6,7,1
28609000,2,6,0
28610000,1,7,0
28611000,4,6,0
28612000,6,8,0
28613000,1,5,0
28614000,1,4,0
28615000,1,2,0
28616000,4,6,1
28617000,4,5,0
28618000,7,8,1
28619000,4,6,0
28620000,2,6,0
28621000,2,6,0
28622000,1,8,0
28623000,1,2,0
28624000,4,7,0
28625000,1,8,0
28626000,6,8,0
28627000,4,5,1
28628000,1,8,0
28629000,7,8,1
28630000,3,7,0
28631000,5,6,1
28632000,2,5,0
28633000,6,7,0
28634000,1,5,0
28635000,4,8,0
28636000,5,7,1
28637000,2,6,0
28638000,3,7,0
28639000,1,5,0
28640000,1,8,0
28641000,2,4,0
28642000,3,8,0
28643000,1,2,0
28644000,5,6,0
28645000,3,5,0
28646000,6,7,1
28647000,7,8,1
28648000,2,6,0
28649000,2,3,0
28650000,5,8,0
28651000,3,7,0
28652000,5,6,1
28653000,4,5,0
28654000,4,8,0
28655000,2,8,0
28656000,4,5,0
28657000,2,7,0
28658000,4,6,0
28659000,5,8,0
28660000,5,7,0
28661000,6,8,0
28662000,3,8,0
28663000,1,6,0
28664000,1,6,0
28665000,5,7,0
28666000,2,8,0
28667000,1,4,0
28668000,4,5,1
28669000,3,6,0
28670000,3,8,0
28671000,4,5,1
28672000,3,7,0
28673000,3,6,0
28674000,5,7,0
28675000,3,6,0
28676000,2,3,1
28677000,2,8,0
28678000,5,6,0
28679000,2,3,0
28680000,4,7,0
28681000,3,5,1
28682000,2,5,0
28683000,5,8,1
28684000,3,8,0
28685000,1,4,0
28686000,6,7,1
28687000,1,5,0
28688000,1,6,0
28689000,1,7,0
28690000,2,7,0
28691000,2,7,0
28692000,1,3,0
28693000,3,6,0
28694000,1,6,0
28695000,3,5,0
28696000,3,6,0
28697000,3,5,0
28698000,5,6,1
28699000,5,6,1
28700000,7,8,1
28701000,4,6,0
28702000,4,8,0
28703000,3,7,0
28704000,1,5,0
28705000,3,8,0
28706000,1,2,1
28707000,3,4,0
28708000,1,5,0
28709000,3,6,1
28710000,1,6,0
28711000,6,7,0
28712000,6,7,0
28713000,5,7,0
28714000,5,8,0
28715000,1,5,0
28716000,3,5,0
28717000,4,8,0
28718000,1,3,0
28719000,6,8,0
28720000,4,5,0
28721000,6,7,0
28722000,7,8,1
28723000,2,4,0
28724000,5,8,0
28725000,5,8,0
28726000,3,4,1
28727000,4,8,0
28728000,5,7,0
28729000,7,8,1
28730000,3,4,1
28731000,1,8,0
28732000,5,7,0
28733000,4,7,0
28734000,3,6,0
28735000,3,8,0
28736000,1,2,0
28737000,6,8,0
28738000,4,7,0
28739000,1,7,0
28740000,6,8,1
28741000,3,4,0
28742000,5,8,0
28743000,5,7,1
28744000,5,8,0
28745000,6,8,0
28746000,6,8,0
28747000,7,8,1
28748000,1,8,0
28749000,3,8,0
28750000,4,8,0
28751000,1,8,0
28752000,2,7,0
28753000,7,8,0
28754000,1,4,0
28755000,3,8,0
28756000,4,8,0
28757000,2,6,0
28758000,2,4,0
28759000,1,2,0
28760000,3,8,0
28761000,1,6,0
28762000,5,6,1
28763000,2,7,0
28764000,4,7,0
28765000,7,8,1
28766000,4,8,0
28767000,1,4,0
28768000,2,3,0
28769000,4,5,1
28770000,4,5,1
28771000,6,7,1
28772000,3,8,0
28773000,3,8,0
28774000,3,6,0
28775000,2,5,0
28776000,3,7,0
28777000,5,6,1
28778000,6,8,1
28779000,6,7,1
28780000,4,5,0
28781000,3,5,0
28782000,3,6,0
28783000,5,7,0
28784000,2,7,0
28785000,2,5,0
28786000,5,6,1
28787000,3,5,0
28788000,2,7,0
28789000,2,5,0
28790000,1,6,0
28791000,3,4,0
28792000,2,6,0
28793000,2,5,0
28794000,1,4,0
28795000,1,6,0
28796000,1,6,0
28797000,4,8,0
28798000,2,5,0
28799000,5,7,1
28800000,1,6,0
28801000,2,7,0
28802000,1,8,0
28803000,1,3,0
28804000,5,6,1
28805000,4,8,0
28806000,2,7,0
28807000,1,8,0
28808000,4,6,0
28809000,2,5,0
28810000,1,7,0
28811000,1,5,0
28812000,2,4,0
28813000,7,8,0
28814000,1,8,0
28815000,4,7,0
28816000,3,4,1
28817000,2,8,0
28818000,5,7,0
28819000,7,8,1
28820000,1,2,1
28821000,5,6,1
28822000,4,5,1
28823000,4,8,1
28824000,3,4,1
28825000,2,3,1
28826000,2,8,0
28827000,5,8,0
28828000,4,5,1
28829000,2,6,0
28830000,1,2,0
28831000,1,2,0
28832000,1,2,0
28833000,7,8,1
28834000,1,4,0
28835000,3,7,0
28836000,3,5,1
28837000,4,6,0
28838000,3,7,0
28839000,4,8,0
28840000,6,8,0
28841000,4,6,0
28842000,6,8,0
28843000,2,3,1
28844000,3,5,0
28845000,1,6,0
28846000,2,4,1
28847000,2,7,0
28848000,3,7,0
28849000,4,7,0
28850000,1,3,0
28851000,4,5,1
28852000,5,8,0
28853000,6,8,0
28854000,7,8,0
28855000,3,6,0
28856000,3,5,0
28857000,4,5,0
28858000,4,8,0
28859000,2,4,0
28860000,3,4,0
28861000,6,8,1
28862000,2,5,0
28863000,1,4,0
28864000,1,4,0
28865000,4,7,0
28866000,4,6,0
28867000,2,5,0
28868000,6,8,1
28869000,5,7,1
28870000,5,6,1
28871000,2,7,0
28872000,2,5,0
28873000,1,2,0
28874000,2,6,0
28875000,4,7,1
28876000,5,7,1
28877000,3,8,0
28878000,1,8,0
28879000,2,8,0
28880000,6,8,0
28881000,6,7,1
28882000,1,7,0
28883000,7,8,0
28884000,1,4,0
28885000,1,2,0
28886000,5,8,0
28887000,2,3,0
28888000,4,7,0
28889000,1,3,0
28890000,1,4,0
28891000,2,3,1
28892000,4,8,0
28893000,3,7,0
28894000,7,8,1
28895000,5,6,0
28896000,2,7,0
28897000,3,4,0
28898000,1,7,0
28899000,4,6,0
28900000,1,8,0
28901000,1,5,0
28902000,3,8,0
28903000,3,8,0
28904000,2,3,1
28905000,3,6,0
28906000,3,8,0
28907000,5,6,0
28908000,3,8,0
28909000,4,8,0
28910000,1,8,0
28911000,6,8,1
28912000,1,6,0
28913000,3,7,0
28914000,3,7,0
28915000,5,8,0
28916000,4,6,0
28917000,3,8,0
28918000,1,4,0
28919000,3,6,0
28920000,2,6,0
28921000,5,7,0
28922000,3,8,0
28923000,5,7,0
28924000,2,8,0
28925000,2,6,0
28926000,2,8,0
28927000,2,4,0
28928000,1,4,0
28929000,1,5,0
28930000,2,3,0
28931000,1,3,0
28932000,1,7,0
28933000,4,8,0
28934000,1,8,0
28935000,4,7,0
28936000,1,5,0
28937000,1,8,0
28938000,1,2,0
28939000,4,6,0
28940000,5,7,0
28941000,3,7,1
28942000,1,6,0
28943000,1,8,0
28944000,4,8,0
28945000,3,6,0
28946000,3,4,0
28947000,1,3,0
28948000,3,5,0
28949000,2,7,0
28950000,6,8,1
28951000,5,8,0
28952000,1,2,0
28953000,1,3,0
28954000,1,3,1
28955000,1,8,0
28956000,1,4,0
28957000,2,7,0
28958000,3,7,0
28959000,3,5,0
28960000,6,8,0
28961000,1,8,0
28962000,7,8,1
28963000,2,3,0
28964000,5,6,1
28965000,5,6,1
28966000,1,8,0
28967000,2,7,0
28968000,5,8,0
28969000,5,6,1
28970000,1,5,0
28971000,5,6,1
28972000,4,5,0
28973000,3,7,0
28974000,3,6,0
28975000,2,3,1
28976000,5,7,0
28977000,3,7,0
28978000,5,6,0
28979000,3,7,0
28980000,3,6,0
28981000,3,7,0
28982000,7,8,0
28983000,7,8,0
28984000,2,3,1
28985000,1,6,0
28986000,6,8,0
28987000,3,7,1
28988000,5,6,0
28989000,1,2,1
28990000,3,8,0
28991000,1,7,0
28992000,4,5,1
28993000,4,7,0
28994000,1,6,0
28995000,2,8,0
28996000,3,8,0
28997000,1,7,0
28998000,1,6,0
28999000,1,7,0
29000000,3,5,0
29001000,6,7,0
29002000,2,8,0
29003000,3,4,0
29004000,3,7,0
29005000,4,8,0
29006000,2,6,0
29007000,1,4,0
29008000,3,8,0
29009000,6,7,1
29010000,5,8,0
29011000,1,4,0
29012000,1,6,0
29013000,1,6,0
29014000,1,3,0
29015000,2,8,0
29016000,6,8,0
29017000,1,4,0
29018000,2,5,0
29019000,1,5,0
29020000,6,8,1
29021000,4,5,1
29022000,4,6,0
29023000,2,3,1
29024000,7,8,0
29025000,3,8,0
29026000,3,7,0
29027000,5,8,0
29028000,1,5,0
29029000,2,4,0
29030000,1,5,0
29031000,7,8,1
29032000,6,8,0
29033000,1,6,0
29034000,3,5,0
29035000,3,5,0
29036000,6,7,1
29037000,7,8,1
29038000,4,5,0
29039000,2,6,0
29040000,3,6,0
29041000,3,7,0
29042000,1,2,0
29043000,1,7,0
29044000,1,5,0
29045000,1,2,1
29046000,2,6,0
29047000,1,6,0
29048000,2,4,0
29049000,6,7,1
29050000,3,7,0
29051000,1,6,0
29052000,1,2,1
29053000,4,6,1
29054000,6,8,0
29055000,4,6,0
29056000,1,8,0
29057000,1,7,0
29058000,2,6,0
29059000,5,8,0
29060000,2,6,0
29061000,5,8,0
29062000,6,7,1
29063000,5,7,0
29064000,5,8,0
29065000,5,8,0
29066000,7,8,1
29067000,5,8,0
29068000,2,4,0
29069000,3,7,0
29070000,5,8,0
29071000,2,7,0
29072000,7,8,1
29073000,4,6,1
29074000,1,8,0
29075000,3,5,1
29076000,5,7,0
29077000,1,4,0
29078000,4,6,0
29079000,1,2,1
29080000,2,5,0
29081000,3,7,0
29082000,1,2,0
29083000,6,8,1
29084000,3,8,0
29085000,1,5,0
29086000,2,6,0
29087000,3,4,1
29088000,2,7,0
29089000,4,6,1
29090000,1,7,0
29091000,1,4,0
29092000,5,7,0
29093000,5,6,1
29094000,2,3,1
29095000,4,7,0
29096000,2,7,0
29097000,4,5,1
29098000,2,6,0
29099000,1,7,0
29100000,3,6,1
29101000,1,8,0
29102000,2,7,0
29103000,4,6,0
29104000,2,6,0
29105000,1,6,0
29106000,3,5,0
29107000,1,5,0
29108000,4,8,0
29109000,2,3,1
29110000,5,7,0
29111000,1,2,0
29112000,4,6,1
29113000,1,4,0
29114000,2,5,0
29115000,3,7,0
29116000,6,8,1
29117000,5,6,0
29118000,5,8,0
29119000,2,8,0
29120000,2,5,0
29121000,3,5,0
29122000,1,4,0
29123000,2,8,0
29124000,2,3,0
29125000,2,6,0
29126000,3,4,0
29127000,1,6,0
29128000,1,6,0
29129000,1,7,0
29130000,4,5,1
29131000,5,6,0
29132000,4,6,1
29133000,2,5,0
29134000,1,3,0
29135000,4,5,1
29136000,2,5,1
29137000,1,3,0
29138000,3,7,0
29139000,1,7,0
29140000,5,7,0
29141000,5,7,1
29142000,5,6,1
29143000,2,3,0
29144000,1,3,0
29145000,1,7,0
29146000,3,5,0
29147000,4,8,0
29148000,4,8,0
29149000,2,3,0
29150000,3,5,0
29151000,1,7,0
29152000,2,6,0
29153000,2,4,0
29154000,2,3,1
29155000,2,5,0
29156000,3,4,1
29157000,4,6,0
29158000,6,7,1
29159000,5,8,0
29160000,5,7,0
29161000,4,5,0
29162000,1,4,0
29163000,6,8,0
29164000,2,3,0
29165000,5,7,0
29166000,2,7,0
29167000,3,4,1
29168000,2,6,0
29169000,1,7,0
29170000,2,5,0
29171000,2,4,0
29172000,4,6,0
29173000,5,8,0
29174000,6,8,0
29175000,2,8,0
29176000,5,6,0
29177000,6,8,0
29178000,3,5,1
29179000,1,5,0
29180000,1,5,0
29181000,2,7,0
29182000,2,7,0
29183000,2,5,0
29184000,1,6,0
29185000,3,7,0
29186000,3,6,0
29187000,4,8,0
29188000,2,4,0
29189000,1,5,0
29190000,1,3,0
29191000,5,7,0
29192000,5,7,0
29193000,3,5,0
29194000,4,6,0
29195000,1,6,0
29196000,6,8,0
29197000,5,8,0
29198000,1,5,0
29199000,4,5,1
29200000,5,7,0
29201000,6,7,1
29202000,1,2,0
29203000,5,8,0
29204000,2,8,0
29205000,2,4,0
29206000,2,3,0
29207000,1,4,0
29208000,4,6,0
29209000,1,2,0
29210000,6,8,0
29211000,2,4,1
29212000,6,7,1
29213000,3,4,1
29214000,3,5,0
29215000,1,3,0
29216000,3,6,0
29217000,6,7,0
29218000,3,6,1
29219000,1,3,0
29220000,2,4,0
29221000,5,8,0
29222000,1,8,0
29223000,1,7,0
29224000,7,8,1
29225000,3,7,1
29226000,5,6,1
29227000,1,8,0
29228000,4,6,0
29229000,2,6,0
29230000,1,2,0
29231000,6,7,1
29232000,4,5,1
29233000,2,6,0
29234000,4,7,0
29235000,4,8,0
29236000,6,7,0
29237000,1,4,0
29238000,7,8,1
29239000,3,5,1
29240000,4,7,0
29241000,3,7,0
29242000,1,4,0
29243000,1,4,0
29244000,5,8,0
29245000,5,8,0
29246000,1,5,0
29247000,1,8,0
29248000,1,3,0
29249000,2,4,1
29250000,2,7,0
29251000,5,7,0
29252000,4,6,0
29253000,6,8,0
29254000,4,7,0
29255000,6,8,1
29256000,3,7,0
29257000,3,4,1
29258000,3,6,0
29259000,5,6,1
29260000,3,8,0
29261000,2,7,0
29262000,1,7,0
29263000,6,7,0
29264000,2,7,0
29265000,1,5,0
29266000,1,3,0
29267000,2,5,1
29268000,2,5,0
29269000,1,2,1
29270000,3,7,0
29271000,2,6,0
29272000,1,7,0
29273000,4,6,0
29274000,1,5,0
29275000,3,6,1
29276000,5,7,1
29277000,5,8,0
29278000,5,8,0
29279000,6,8,0
29280000,7,8,1
29281000,2,6,0
29282000,1,4,0
29283000,7,8,1
29284000,2,6,0
29285000,1,5,0
29286000,2,6,0
29287000,5,7,0
29288000,2,6,0
29289000,1,7,0
29290000,3,6,0
29291000,3,8,0
29292000,3,4,1
29293000,4,6,1
29294000,1,2,0
29295000,7,8,1
29296000,5,8,0
29297000,5,8,0
29298000,3,4,1
29299000,4,7,0
29300000,1,8,0
29301000,2,5,0
29302000,6,7,0
29303000,6,8,0
29304000,4,6,0
29305000,2,3,1
29306000,1,3,0
29307000,4,6,0
29308000,2,3,1
29309000,2,8,0
29310000,6,7,0
29311000,1,5,0
29312000,7,8,1
29313000,5,7,0
29314000,2,7,0
29315000,2,5,0
29316000,1,3,0
29317000,1,6,0
29318000,2,5,0
29319000,3,6,0
29320000,6,7,1
29321000,2,4,0
29322000,4,8,0
29323000,5,7,1
29324000,1,2,0
29325000,1,8,0
29326000,2,3,1
29327000,4,5,0
29328000,5,7,1
29329000,5,7,1
29330000,1,5,0
29331000,3,8,0
29332000,2,4,0
29333000,1,4,0
29334000,6,8,0
29335000,7,8,0
29336000,1,6,0
29337000,2,4,0
29338000,2,4,1
29339000,5,6,1
29340000,3,4,1
29341000,2,5,0
29342000,2,5,0
29343000,6,8,0
29344000,1,7,0
29345000,2,4,0
29346000,5,7,0
29347000,4,7,0
29348000,2,7,0
29349000,3,4,0
29350000,5,7,0
29351000,5,8,0
29352000,1,6,0
29353000,2,4,0
29354000,1,2,0
29355000,1,6,0
29356000,1,6,0
29357000,5,7,1
29358000,6,7,1
29359000,3,5,1
29360000,1,3,0
29361000,1,4,0
29362000,5,6,1
29363000,3,7,0
29364000,1,6,0
29365000,3,5,0
29366000,5,7,0
29367000,5,7,0
29368000,5,7,1
29369000,5,7,0
29370000,3,8,0
29371000,6,7,0
29372000,5,7,0
29373000,6,8,0
29374000,2,7,0
29375000,2,4,0
29376000,5,8,0
29377000,6,7,1
29378000,6,7,1
29379000,2,6,0
29380000,1,8,0
29381000,1,6,0
29382000,7,8,0
29383000,1,7,0
29384000,1,3,0
29385000,2,6,0
29386000,2,5,0
29387000,3,6,0
29388000,3,5,0
29389000,5,6,1
29390000,2,5,0
29391000,3,5,0
29392000,1,5,0
29393000,2,6,0
29394000,6,7,0
29395000,2,4,1
29396000,6,7,0
29397000,1,6,0
29398000,5,8,0
29399000,3,5,0
29400000,4,7,0
29401000,7,8,0
29402000,4,6,0
29403000,1,3,0
29404000,3,7,0
29405000,4,7,0
29406000,2,7,0
29407000,1,8,0
29408000,1,8,0
29409000,7,8,1
29410000,4,8,1
29411000,2,5,0
29412000,1,4,0
29413000,5,6,1
29414000,1,7,0
29415000,4,6,1
29416000,3,5,1
29417000,2,6,0
29418000,4,6,0
29419000,3,5,0
29420000,6,8,0
29421000,6,8,1
29422000,5,6,0
29423000,5,7,1
29424000,3,4,0
29425000,1,4,0
29426000,4,6,0
29427000,7,8,0
29428000,5,7,1
29429000,5,7,0
29430000,5,8,0
29431000,1,3,0
29432000,3,5,1
29433000,3,6,0
29434000,2,4,0
29435000,4,7,0
29436000,1,8,0
29437000,1,6,0
29438000,4,8,0
29439000,3,8,0
29440000,6,8,0
29441000,7,8,1
29442000,3,4,0
29443000,2,3,0
29444000,2,8,0
29445000,1,6,0
29446000,1,5,0
29447000,2,8,0
29448000,1,8,0
29449000,2,3,1
29450000,5,6,1
29451000,4,8,0
29452000,1,5,0
29453000,5,7,0
29454000,4,6,0
29455000,2,6,0
29456000,2,4,0
29457000,2,8,0
29458000,2,8,0
29459000,2,7,0
29460000,5,7,0
29461000,2,4,0
29462000,4,5,0
29463000,5,8,0
29464000,7,8,0
29465000,2,8,0
29466000,1,6,0
29467000,3,4,1
29468000,1,2,1
29469000,2,6,0
29470000,4,6,0
29471000,4,5,1
29472000,2,8,0
29473000,4,5,1
29474000,1,5,0
29475000,7,8,0
29476000,5,6,1
29477000,6,7,1
29478000,2,8,0
29479000,4,6,0
29480000,2,3,0
29481000,1,7,0
29482000,2,6,0
29483000,4,6,0
29484000,4,8,0
29485000,1,7,0
29486000,4,8,0
29487000,3,4,0
29488000,1,5,0
29489000,5,7,0
29490000,1,7,0
29491000,2,8,0
29492000,2,6,0
29493000,4,6,0
29494000,5,7,1
29495000,1,4,0
29496000,1,6,0
29497000,1,5,0
29498000,3,6,0
29499000,5,8,0
29500000,4,8,0
29501000,2,4,0
29502000,6,7,1
29503000,1,7,0
29504000,3,7,0
29505000,3,5,0
29506000,1,2,0
29507000,3,5,1
29508000,3,6,0
29509000,2,3,1
29510000,1,6,0
29511000,1,7,0
29512000,5,7,0
29513000,6,8,0
29514000,3,4,0
29515000,4,6,0
29516000,1,6,0
29517000,1,4,0
29518000,1,8,0
29519000,4,5,1
29520000,1,2,0
29521000,5,6,0
29522000,2,3,1
29523000,5,8,0
29524000,6,7,0
29525000,1,8,0
29526000,2,8,0
29527000,1,4,0
29528000,1,7,0
29529000,4,8,0
29530000,1,8,0
29531000,3,5,0
29532000,1,6,0
29533000,2,7,0
29534000,4,5,1
29535000,3,5,0
29536000,2,5,0
29537000,7,8,0
29538000,2,7,0
29539000,1,3,0
29540000,5,6,1
29541000,4,8,0
29542000,3,4,0
29543000,1,7,0
29544000,6,7,0
29545000,4,6,1
29546000,1,8,0
29547000,4,8,0
29548000,1,3,0
29549000,2,8,0
29550000,5,8,0
29551000,7,8,1
29552000,1,7,0
29553000,1,6,0
29554000,1,8,0
29555000,3,7,0
29556000,3,5,0
29557000,1,6,0
29558000,1,8,0
29559000,1,2,0
29560000,3,4,0
29561000,6,7,0
29562000,5,6,1
29563000,1,3,0
29564000,2,3,1
29565000,5,7,0
29566000,6,8,0
29567000,4,6,0
29568000,1,3,0
29569000,3,4,0
29570000,1,7,0
29571000,6,8,0
29572000,2,8,0
29573000,3,5,0
29574000,2,4,0
29575000,3,7,0
29576000,3,5,0
29577000,2,5,0
29578000,5,7,0
29579000,7,8,0
29580000,1,2,1
29581000,1,4,0
29582000,2,4,0
29583000,3,5,0
29584000,3,7,0
29585000,4,6,0
29586000,1,7,0
29587000,2,5,0
29588000,6,7,0
29589000,6,7,0
29590000,4,5,0
29591000,4,5,0
29592000,7,8,1
29593000,3,8,0
29594000,4,7,1
29595000,1,6,0
29596000,1,2,0
29597000,2,3,1
29598000,6,7,1
29599000,1,6,0
29600000,1,2,0
29601000,1,7,0
29602000,1,7,0
29603000,3,5,1
29604000,1,3,0
29605000,1,6,0
29606000,6,7,1
29607000,3,4,1
29608000,2,7,0
29609000,6,8,0
29610000,1,3,0
29611000,3,8,0
29612000,2,7,0
29613000,1,4,0
29614000,6,8,0
29615000,3,6,0
29616000,2,7,0
29617000,2,3,0
29618000,1,5,0
29619000,4,7,1
29620000,2,4,0
29621000,1,5,0
29622000,4,7,0
29623000,1,7,0
29624000,1,2,0
29625000,7,8,0
29626000,1,3,0
29627000,2,3,0
29628000,5,6,1
29629000,1,7,0
29630000,4,8,0
29631000,2,5,0
29632000,3,4,1
29633000,3,5,0
29634000,3,6,0
29635000,3,5,0
29636000,2,7,0
29637000,2,8,0
29638000,3,4,1
29639000,1,6,0
29640000,7,8,0
29641000,2,5,0
29642000,1,7,0
29643000,3,4,0
29644000,1,6,0
29645000,1,5,0
29646000,1,7,0
29647000,7,8,1
29648000,3,6,1
29649000,2,7,0
29650000,1,2,0
29651000,2,6,0
29652000,2,8,0
29653000,5,6,1
29654000,1,8,0
29655000,3,7,0
29656000,3,4,0
29657000,2,5,0
29658000,5,7,0
29659000,2,6,0
29660000,4,8,0
29661000,1,7,0
29662000,1,6,0
29663000,7,8,1
29664000,4,6,0
29665000,1,8,0
29666000,6,8,0
29667000,6,7,0
29668000,3,6,0
29669000,2,6,0
29670000,2,8,0
29671000,4,6,1
29672000,1,3,0
29673000,4,6,0
29674000,3,6,0
29675000,3,5,0
29676000,5,8,0
29677000,6,7,1
29678000,4,8,0
29679000,4,8,0
29680000,4,6,1
29681000,6,8,0
29682000,4,5,0
29683000,4,7,0
29684000,3,4,1
29685000,2,5,0
29686000,3,8,0
29687000,1,6,0
29688000,2,3,0
29689000,5,7,0
29690000,2,8,0
29691000,3,4,1
29692000,5,7,0
29693000,2,3,1
29694000,3,5,0
29695000,1,5,0
29696000,5,7,0
29697000,5,7,0
29698000,5,7,0
29699000,2,3,1
29700000,2,4,0
29701000,5,6,0
29702000,1,7,0
29703000,1,6,0
29704000,1,7,0
29705000,1,3,0
29706000,7,8,0
29707000,2,4,0
29708000,1,6,0
29709000,3,5,1
29710000,5,7,1
29711000,6,8,0
29712000,4,5,1
29713000,3,5,0
29714000,2,5,0
29715000,2,5,0
29716000,5,7,0
29717000,4,6,0
29718000,3,6,0
29719000,6,7,1
29720000,1,7,0
29721000,4,6,1
29722000,1,8,0
29723000,1,8,0
29724000,5,6,0
29725000,5,6,0
29726000,1,8,0
29727000,3,8,0
29728000,6,7,1
29729000,5,6,0
29730000,3,5,0
29731000,6,8,0
29732000,2,4,1
29733000,1,2,0
29734000,1,2,0
29735000,1,2,0
29736000,3,6,0
29737000,3,6,0
29738000,3,4,0
29739000,4,8,0
29740000,1,8,0
29741000,1,6,0
29742000,7,8,1
29743000,1,7,0
29744000,2,8,1
29745000,1,7,0
29746000,4,5,1
29747000,2,8,0
29748000,1,4,0
29749000,1,2,0
29750000,5,7,0
29751000,5,6,1
29752000,1,5,0
29753000,4,8,0
29754000,2,6,0
29755000,2,6,0
29756000,4,6,1
29757000,2,3,0
29758000,2,8,0
29759000,5,7,0
29760000,3,5,1
29761000,7,8,1
29762000,3,4,0
29763000,1,5,1
29764000,6,8,0
29765000,3,4,0
29766000,2,4,0
29767000,1,4,0
29768000,3,8,0
29769000,3,6,0
29770000,4,7,0
29771000,4,7,0
29772000,1,6,0
29773000,1,3,0
29774000,5,7,0
29775000,2,7,0
29776000,1,4,0
29777000,1,6,0
29778000,2,6,0
29779000,6,7,1
29780000,5,8,0
29781000,6,8,0
29782000,1,4,0
29783000,4,6,0
29784000,3,6,0
29785000,4,7,0
29786000,5,6,0
29787000,2,6,0
29788000,1,2,0
29789000,3,4,0
29790000,4,5,0
29791000,3,8,0
29792000,1,7,0
29793000,5,6,0
29794000,1,3,0
29795000,5,6,1
29796000,5,6,0
29797000,2,4,0
29798000,4,6,0
29799000,2,7,0
29800000,1,7,0
29801000,5,7,0
29802000,2,8,0
29803000,3,8,0
29804000,7,8,1
29805000,1,7,0
29806000,5,6,1
29807000,3,5,1
29808000,2,7,0
29809000,1,5,0
29810000,3,4,1
29811000,2,8,0
29812000,5,6,1
29813000,4,6,1
29814000,6,7,1
29815000,3,5,0
29816000,2,4,0
29817000,3,4,1
29818000,6,7,1
29819000,5,6,0
29820000,1,3,1
29821000,1,3,0
29822000,2,8,0
29823000,1,5,0
29824000,1,6,0
29825000,4,8,0
29826000,1,8,0
29827000,1,5,0
29828000,1,3,1
29829000,7,8,0
29830000,1,6,0
29831000,1,3,0
29832000,3,6,0
29833000,2,5,0
29834000,4,6,0
29835000,5,8,0
29836000,1,4,0
29837000,2,5,0
29838000,5,7,1
29839000,2,4,0
29840000,3,7,0
29841000,6,8,0
29842000,1,8,0
29843000,4,8,0
29844000,2,8,0
29845000,2,8,0
29846000,5,8,1
29847000,1,6,0
29848000,4,7,0
29849000,1,3,1
29850000,1,7,0
29851000,2,5,0
29852000,4,5,1
29853000,2,6,0
29854000,1,7,0
29855000,4,8,0
29856000,1,6,0
29857000,1,2,0
29858000,1,4,0
29859000,3,7,0
29860000,5,8,0
29861000,1,3,0
29862000,6,7,1
29863000,4,6,0
29864000,1,6,0
29865000,1,6,0
29866000,1,5,0
29867000,2,6,0
29868000,2,4,0
29869000,6,8,0
29870000,3,8,0
29871000,3,5,0
29872000,3,8,0
29873000,1,7,0
29874000,1,3,1
29875000,1,4,0
29876000,2,7,0
29877000,7,8,1
29878000,3,8,0
29879000,4,6,0
29880000,3,7,0
29881000,1,7,0
29882000,3,7,0
29883000,3,7,0
29884000,2,3,1
29885000,3,4,0
29886000,4,7,0
29887000,4,7,0
29888000,4,7,0
29889000,2,6,0
29890000,2,8,0
29891000,2,5,0
29892000,2,4,0
29893000,2,5,0
29894000,6,8,0
29895000,6,8,0
29896000,5,6,0
29897000,1,3,0
29898000,2,7,0
29899000,1,2,0
29900000,2,3,1
29901000,2,3,1
29902000,1,8,0
29903000,3,5,1
29904000,5,7,0
29905000,5,6,1
29906000,3,5,1
29907000,1,8,0
29908000,2,5,0
29909000,5,7,1
29910000,5,8,0
29911000,2,3,1
29912000,5,7,1
29913000,3,4,1
29914000,5,6,0
29915000,4,8,0
29916000,1,7,0
29917000,2,3,0
29918000,1,7,0
29919000,1,7,0
29920000,2,8,0
29921000,4,7,0
29922000,7,8,0
29923000,2,7,0
29924000,4,6,1
29925000,5,6,1
29926000,4,7,0
29927000,2,3,1
29928000,1,5,0
29929000,2,7,0
29930000,5,7,0
29931000,1,7,0
29932000,5,6,1
29933000,3,7,0
29934000,1,8,0
29935000,2,6,0
29936000,2,6,0
29937000,1,6,0
29938000,5,6,1
29939000,5,7,0
29940000,6,8,1
29941000,1,3,0
29942000,1,4,0
29943000,4,7,1
29944000,6,8,1
29945000,2,3,1
29946000,3,4,0
29947000,4,7,0
29948000,7,8,1
29949000,1,7,0
29950000,3,6,0
29951000,5,8,0
29952000,3,6,0
29953000,1,5,0
29954000,2,5,0
29955000,4,8,0
29956000,1,2,0
29957000,6,8,0
29958000,1,4,0
29959000,1,6,0
29960000,1,5,0
29961000,3,5,0
29962000,3,7,0
29963000,3,5,1
29964000,2,5,0
29965000,2,3,1
29966000,7,8,0
29967000,5,6,0
29968000,1,4,0
